edad	sexo	estudios	neuroticism	extraversion	openness	agreeableness	conscientiousness	impulsiveness	sensation	nicotineD	nicotineY	coc
-.07854	.48246	.45468	-1.32828	.80523	-1.27553	-1.07533	-.14277	-.21712	.40148	1	0	"decade"
1.09449	.48246	.45468	-.92104	-1.92173	-1.42424	1.45039	.93949	-1.37983	-.52593	0	0	"never"
-.07854	.48246	.45468	.52135	.00332	-.97631	.13136	-1.38502	-.71126	-.52593	0	1	"never"
1.09449	.48246	.45468	-1.32828	1.74091	-.01928	.13136	2.04506	-1.37983	-.84637	1	0	"never"
1.09449	.48246	-.05921	-1.32828	-.30033	-2.21069	1.61108	-1.25773	-1.37983	-1.54858	0	0	"never"
1.82213	-.48246	.45468	.13606	-.57545	-.84732	-.45321	-1.25773	.52975	.07987	0	1	"never"
1.09449	.48246	-.05921	-.58016	-.30033	-.31776	1.2861	.58489	-1.37983	-.21575	0	0	"never"
1.09449	.48246	1.16365	-.46725	-.15487	1.43533	-.01729	.93949	1.86203	.7654	0	1	"never"
.49788	.48246	1.16365	-.92104	-.15487	.44585	-.45321	1.13407	-.71126	-.52593	0	0	"never"
1.09449	.48246	1.98437	.73545	-.15487	1.24033	-.45321	.7583	.52975	.7654	1	0	"never"
.49788	.48246	-1.43719	.31287	-1.6334	-1.97495	-1.07533	-1.38502	-1.37983	-2.07848	0	0	"never"
.49788	.48246	.45468	-.34799	-1.23177	-1.97495	.28783	-.27607	-1.37983	-1.18084	1	0	"never"
-.07854	.48246	.45468	.04257	-.80615	-.31776	-.45321	-.65253	-.21712	-.21575	0	0	"never"
1.09449	.48246	.45468	1.37297	-.69509	.29338	1.45039	.12331	-1.37983	-.52593	0	0	"never"
.49788	.48246	.45468	-1.05308	-.57545	-.01928	-1.34289	.58489	.88113	.40148	0	0	"never"
-.07854	.48246	1.16365	1.49158	-1.23177	-.71727	-.91699	-.00665	-.71126	-.52593	0	0	"never"
-.07854	.48246	1.98437	-.92104	.80523	-.58331	-.60633	-.00665	-1.37983	-.84637	0	0	"never"
1.09449	.48246	1.16365	-.34799	-.80615	-.45174	-1.21213	-.14277	1.86203	.40148	0	0	"never"
1.09449	.48246	.45468	-.67825	.32197	-.31776	.28783	-.78155	.19268	.40148	1	0	"decade"
-.07854	.48246	-.61113	1.49158	-.57545	1.06238	1.11406	-.78155	1.86203	.07987	0	0	"never"
-.07854	.48246	-.05921	.31287	.96248	-.97631	.13136	.58489	.52975	.7654	0	1	"decade"
1.09449	.48246	.45468	.04257	-.15487	-.71727	.28783	.58489	-.71126	-.21575	1	0	"never"
-.07854	.48246	-.05921	-.34799	-.80615	-1.11902	.59042	-.00665	.52975	.40148	0	0	"never"
.49788	.48246	-1.7379	-.79151	.00332	-1.11902	-.30172	.25953	.19268	-.21575	0	0	"never"
-.07854	.48246	1.16365	1.8399	-.94779	-.31776	-1.772	-2.04506	1.29221	1.92173	0	1	"year"
.49788	.48246	-.05921	.13606	-1.09207	-.45174	.59042	.25953	-1.37983	-2.07848	0	0	"never"
.49788	.48246	.45468	.41667	.00332	-1.11902	-1.6209	-.00665	.19268	.40148	0	0	"decade"
-.07854	.48246	1.16365	-.05188	-.43999	-.45174	1.81866	.25953	-1.37983	-.52593	1	0	"never"
-.07854	.48246	-.05921	-1.32828	-.15487	-1.11902	.94156	.12331	-.71126	-.52593	0	1	"year"
1.82213	.48246	.45468	-.14882	-.15487	.14143	.76096	-.52745	.88113	-1.18084	1	0	"never"
.49788	.48246	-.61113	1.72012	-.94779	-1.82919	.76096	-1.0145	.19268	-2.07848	1	0	"never"
.49788	-.48246	1.98437	1.72012	-.15487	.88309	-1.07533	-.40581	-.21712	-.21575	0	0	"never"
.49788	.48246	1.16365	-1.05308	.16767	.44585	-.30172	.58489	-.21712	-.21575	0	1	"decade"
1.09449	.48246	-.05921	-1.69163	-.69509	-1.68062	.13136	1.81175	-.71126	.07987	1	0	"decade"
-.95197	-.48246	-.61113	-.46725	1.11406	.58331	-.60633	-1.13788	.52975	1.2247	0	1	"never"
-.07854	.48246	-.61113	-.05188	1.45421	2.15324	-.91699	-.52745	1.29221	1.2247	1	0	"decade"
.49788	.48246	-.05921	-1.1943	-.30033	.7233	.94156	1.13407	-1.37983	.07987	0	1	"decade"
-.95197	.48246	.45468	.62967	.16767	-1.11902	.28783	-.52745	.52975	-.52593	0	0	"never"
-.95197	-.48246	.45468	.82562	.63779	-.84732	-2.21844	.93949	1.86203	1.92173	0	0	"never"
-.95197	-.48246	-.61113	-1.32828	1.74091	.29338	1.11406	.41594	-.21712	-.21575	0	1	"never"
-.95197	.48246	-.61113	-1.43907	.00332	.14143	.13136	-.27607	-.71126	.07987	0	1	"year"
-.95197	.48246	-.61113	.82562	-2.03972	.44585	-1.21213	-1.92173	1.86203	1.2247	0	1	"year"
-.95197	-.48246	-.61113	1.98437	-.94779	-.01928	-1.21213	-1.25773	-.71126	-1.18084	0	1	"year"
-.95197	-.48246	-.61113	-1.86962	1.93886	2.90161	.76096	.25953	1.29221	1.2247	0	1	"year"
-.95197	-.48246	-.61113	.73545	.47617	-.71727	-1.47955	-.52745	1.86203	.7654	0	1	"decade"
.49788	.48246	.45468	-.58016	.47617	2.15324	-.45321	-.14277	.88113	1.2247	1	0	"decade"
-.95197	.48246	-.61113	-.05188	.96248	-.01928	-1.07533	-.40581	-.21712	.40148	0	1	"never"
-.95197	-.48246	1.16365	-.46725	.32197	.88309	-.15487	.7583	-.21712	.07987	0	1	"year"
-.95197	-.48246	-.61113	1.13281	-1.6334	-.01928	-1.07533	-1.0145	.19268	.7654	0	1	"year"
-.07854	-.48246	-.05921	-.24649	.80523	.29338	-.30172	.12331	1.86203	1.2247	0	1	"year"
-.07854	-.48246	-.61113	1.8399	-1.09207	.44585	-1.6209	-1.25773	1.29221	1.2247	0	1	"year"
-.07854	.48246	1.16365	.73545	2.127	1.24033	-.76096	1.46191	.88113	1.92173	0	1	"year"
-.95197	.48246	-.61113	1.8399	-2.21069	.7233	-.76096	-1.0145	-.21712	-.52593	0	1	"never"
-.95197	-.48246	-.61113	.04257	-.57545	1.24033	.76096	-1.13788	-.71126	.7654	0	1	"never"
-.95197	.48246	-.61113	-.34799	.47617	-.17779	-.91699	1.30612	-.21712	.07987	0	1	"never"
-.95197	-.48246	-.61113	-.34799	.00332	.58331	-.15487	-.52745	.19268	1.2247	0	1	"year"
.49788	.48246	.45468	-2.05048	.47617	.58331	-1.34289	-.52745	.52975	.07987	0	1	"year"
-.07854	-.48246	-.61113	.91093	-.15487	1.65653	.13136	.25953	.52975	1.2247	0	1	"decade"
.49788	.48246	-.61113	-.58016	-.94779	1.43533	.28783	-.65253	-.21712	.07987	0	1	"decade"
-.95197	.48246	-.61113	.22393	1.2861	.14143	.94156	1.13407	.19268	-.84637	0	1	"never"
-.95197	-.48246	.45468	-.67825	1.45421	1.43533	1.45039	1.13407	-1.37983	.07987	0	1	"never"
.49788	-.48246	.45468	-.05188	-.57545	-.97631	-.60633	.41594	-1.37983	-2.07848	1	0	"year"
-.95197	.48246	-.61113	-.46725	.80523	1.65653	.94156	-1.38502	1.29221	.40148	0	1	"never"
-.95197	-.48246	-.61113	2.61139	-2.32338	1.06238	-.01729	-2.42317	.19268	-.84637	1	0	"never"
-.07854	-.48246	-.61113	-.34799	.63779	1.88511	-.60633	.25953	.19268	.7654	0	1	"never"
-.07854	-.48246	1.16365	-.92104	-1.23177	-.17779	-.76096	.12331	-.21712	-.21575	0	1	"never"
-.07854	.48246	.45468	-.34799	.47617	.14143	.43852	-.00665	.52975	.40148	0	1	"year"
-.07854	.48246	1.16365	-1.43907	2.8595	.7233	2.23427	.25953	.52975	1.92173	0	1	"never"
-.95197	-.48246	-1.7379	.52135	-.80615	-.97631	-.76096	-.27607	.52975	.40148	0	1	"decade"
-.95197	.48246	-.61113	-.24649	.32197	.29338	.43852	.7583	-.21712	.07987	0	1	"never"
.49788	.48246	1.16365	-1.05308	1.93886	.88309	-.45321	1.81175	-.71126	.07987	0	1	"never"
-.95197	.48246	-.61113	-1.32828	2.32338	-2.39883	-1.47955	-1.38502	1.86203	1.2247	0	0	"year"
.49788	-.48246	.45468	-.92104	.96248	.58331	.94156	1.13407	.52975	1.2247	0	1	"decade"
-.95197	-.48246	.45468	-1.86962	1.11406	.7233	-.30172	1.30612	-.21712	.40148	0	1	"never"
-.07854	-.48246	-.05921	-.92104	-.15487	.7233	-1.772	-.40581	-.21712	-.21575	0	1	"year"
-.07854	.48246	.45468	.04257	.80523	-1.68062	-1.34289	.58489	-.71126	-.52593	0	1	"never"
-.95197	.48246	-.61113	.41667	-1.23177	-.45174	.94156	-.14277	.88113	1.2247	0	1	"year"
.49788	-.48246	.45468	-.67825	-.30033	-.31776	-.15487	1.30612	-.21712	.07987	0	1	"decade"
-.95197	-.48246	-.61113	.82562	.96248	-.17779	-.30172	-.27607	1.29221	.7654	0	1	"never"
-.95197	.48246	-.61113	-.46725	.80523	2.15324	.76096	-.27607	-1.37983	-.84637	0	0	"year"
-.95197	.48246	.45468	.22393	.32197	2.44904	.43852	-1.64101	.19268	-.21575	0	1	"never"
.49788	-.48246	-.61113	1.02119	-1.37639	-.17779	.28783	1.46191	-.71126	-.84637	1	0	"decade"
-.95197	.48246	-.61113	.41667	-.57545	1.06238	.43852	-1.0145	.19268	-.52593	0	1	"year"
-.95197	-.48246	-.05921	.62967	-1.92173	.29338	.13136	-.52745	-.71126	1.2247	0	0	"never"
-.95197	-.48246	-.05921	-.92104	.32197	1.43533	-.30172	-.40581	1.29221	1.92173	0	1	"decade"
-.95197	-.48246	-.61113	-1.32828	-.30033	.14143	1.2861	1.13407	.19268	-.21575	0	1	"never"
-.95197	.48246	.45468	-.67825	.80523	1.06238	1.81866	.25953	-.21712	-.21575	0	1	"year"
-.07854	.48246	.45468	1.8399	-.80615	1.24033	-1.6209	-1.13788	.88113	.40148	0	0	"never"
-.95197	-.48246	.45468	1.49158	-.15487	-.01928	1.81866	-1.13788	.52975	.40148	0	1	"year"
.49788	-.48246	.45468	1.23461	-1.09207	.88309	.13136	-.65253	-.71126	.40148	0	1	"decade"
-.95197	.48246	-.05921	1.8399	-1.37639	-1.82919	-.91699	2.33337	-1.37983	-1.18084	0	0	"year"
-.95197	-.48246	.45468	.41667	-.30033	.44585	-.91699	.25953	.52975	.40148	0	1	"year"
-.07854	-.48246	-.61113	-2.52197	.32197	.7233	2.46262	-.00665	1.29221	.7654	0	1	"never"
1.09449	-.48246	.45468	1.23461	-1.23177	.44585	-.91699	-.00665	-.71126	.07987	0	1	"decade"
-.95197	.48246	.45468	.04257	1.58487	-.71727	.76096	1.30612	.19268	-.52593	1	0	"never"
-.95197	.48246	.45468	.13606	.00332	-.45174	-.76096	.7583	.19268	-.21575	0	0	"never"
.49788	-.48246	-.05921	.13606	.47617	.29338	-.60633	.7583	.52975	.40148	0	1	"year"
-.95197	-.48246	-.05921	1.72012	-1.92173	-.31776	-.45321	-2.72827	1.29221	1.2247	0	1	"year"
-.95197	-.48246	-1.22751	-.58016	3.27393	2.15324	-.60633	.93949	1.86203	1.2247	0	1	"year"
.49788	-.48246	-1.22751	.73545	-1.37639	-.97631	-.30172	-.52745	-.71126	.40148	0	1	"year"
.49788	.48246	1.98437	-.34799	-.43999	1.24033	.13136	-1.5184	.52975	.40148	1	0	"never"
-.95197	-.48246	-.05921	.22393	.63779	-1.82919	-1.07533	-.89891	.88113	.40148	0	1	"year"
-.95197	-.48246	-1.22751	1.37297	-1.23177	-1.11902	-2.5383	.93949	-1.37983	-.21575	0	1	"year"
-.95197	-.48246	-1.22751	.82562	1.11406	1.65653	1.2861	.25953	.88113	1.2247	0	1	"decade"
1.09449	-.48246	-.61113	.82562	-.15487	.44585	-.15487	.12331	.19268	-.21575	0	1	"decade"
-.95197	-.48246	.45468	.73545	-1.7625	.88309	-.45321	-2.04506	-.21712	.40148	0	1	"year"
-.95197	.48246	-1.22751	1.13281	-.94779	-.31776	.28783	-.40581	-.21712	-.52593	0	0	"decade"
-.95197	.48246	-.61113	-1.05308	2.57309	.29338	-1.21213	-1.25773	1.86203	.7654	0	1	"year"
-.95197	.48246	-.61113	-2.05048	-.94779	.14143	-.01729	-.65253	.19268	.40148	0	1	"never"
-.95197	.48246	.45468	.41667	-.57545	-.97631	-.15487	1.46191	-1.37983	-2.07848	1	0	"never"
1.82213	-.48246	.45468	1.72012	-2.11437	-1.11902	-1.21213	-.27607	.88113	-.84637	1	0	"decade"
-.95197	.48246	-1.22751	-.58016	.63779	1.24033	.76096	.12331	.19268	.07987	0	1	"year"
-.95197	-.48246	-.61113	1.02119	-.94779	1.43533	-.15487	-1.25773	.88113	.40148	0	1	"decade"
-.95197	-.48246	.45468	-.14882	.32197	.58331	.94156	-.00665	1.29221	.7654	0	1	"year"
-.07854	-.48246	-.61113	-1.69163	.63779	.58331	-.01729	.58489	.88113	.40148	0	1	"never"
-.95197	-.48246	-.05921	.41667	.16767	-.31776	-.91699	.41594	.88113	.40148	0	1	"never"
-.95197	-.48246	-.61113	-1.43907	-.43999	.88309	-.45321	-1.38502	.88113	.40148	0	1	"never"
-.95197	-.48246	-.61113	-.46725	-1.6334	.44585	-1.07533	.12331	-.21712	-.21575	0	1	"decade"
-.95197	.48246	-.61113	.52135	.96248	1.65653	-.01729	1.30612	.52975	.07987	0	1	"never"
-.95197	.48246	-.61113	-1.05308	.80523	1.65653	-1.21213	-2.30408	-.21712	.7654	0	1	"never"
-.95197	-.48246	-.61113	.82562	-1.09207	.58331	.76096	-1.13788	.88113	-.52593	0	1	"year"
-.07854	.48246	1.16365	.31287	-.57545	.14143	.59042	2.04506	-.21712	.07987	0	0	"never"
-.95197	-.48246	-.61113	.82562	.63779	-.84732	-1.07533	-1.38502	1.29221	.7654	0	1	"decade"
.49788	.48246	.45468	-.05188	-.94779	.29338	1.11406	-.89891	.88113	-.21575	1	0	"never"
-.95197	.48246	-1.7379	.13606	-.30033	-.01928	-1.772	-2.18109	1.29221	.40148	0	1	"never"
-.95197	-.48246	-1.22751	.22393	-1.7625	.44585	.43852	-1.38502	-1.37983	-.84637	1	0	"never"
-.95197	.48246	-.61113	1.49158	.63779	1.06238	-1.47955	-1.13788	.88113	.7654	0	1	"never"
-.95197	-.48246	-.61113	.41667	1.58487	1.06238	.43852	-.27607	.52975	1.2247	0	1	"year"
-.07854	.48246	-.05921	2.46262	.16767	.14143	-1.21213	-1.5184	1.86203	1.92173	0	1	"year"
-.07854	.48246	1.16365	-.58016	-.43999	-1.55521	.76096	-.52745	-1.37983	-2.07848	1	0	"never"
-.95197	-.48246	-.61113	1.23461	.16767	.58331	-.30172	-1.25773	-1.37983	-.21575	0	1	"year"
-.07854	-.48246	.45468	1.13281	.16767	-.31776	.43852	-.78155	.52975	.7654	0	1	"year"
1.09449	-.48246	.45468	-.58016	-.57545	-.01928	-.15487	-.14277	-1.37983	-1.18084	0	1	"never"
-.95197	-.48246	-1.22751	-1.05308	1.74091	.29338	.76096	-1.0145	.19268	1.2247	0	1	"never"
.49788	-.48246	.45468	1.49158	-.57545	.88309	-1.6209	-.40581	-.21712	.7654	1	0	"decade"
-.07854	.48246	1.16365	.62967	.32197	-.45174	1.45039	.93949	-1.37983	-.52593	0	0	"never"
-.07854	.48246	1.16365	1.49158	-.94779	.7233	-.01729	2.04506	-.21712	-1.18084	0	1	"year"
-.95197	-.48246	-.61113	-.58016	.47617	1.65653	-.15487	.25953	.88113	1.2247	0	1	"year"
-.07854	.48246	.45468	-1.1943	.80523	-.97631	-.45321	.58489	-.71126	-1.18084	0	1	"never"
-.95197	-.48246	-.61113	-1.05308	.47617	1.06238	1.81866	1.30612	-.21712	1.2247	0	1	"never"
-.95197	-.48246	-.61113	-1.32828	-.30033	.88309	1.11406	-1.0145	-.71126	-.21575	0	1	"decade"
-.95197	.48246	.45468	-.67825	.32197	.44585	.76096	.12331	1.29221	1.92173	0	1	"never"
-.95197	-.48246	-.61113	-1.55078	1.2861	1.43533	-.60633	1.46191	-.21712	1.2247	0	1	"never"
-.95197	.48246	-.61113	-.24649	-.43999	-.31776	-.01729	.58489	-1.37983	-1.18084	1	0	"never"
1.09449	.48246	-.61113	-.05188	-.94779	1.06238	-.60633	-.27607	.19268	.07987	0	1	"decade"
-.07854	.48246	1.98437	.52135	.32197	1.65653	-.60633	-.65253	-.21712	-.52593	0	0	"never"
.49788	.48246	-.05921	.62967	.47617	.44585	-.60633	-.89891	1.29221	.40148	0	1	"decade"
-.95197	-.48246	-.61113	-.14882	.47617	.88309	-.76096	.25953	-.71126	-.21575	0	1	"year"
-.95197	-.48246	.45468	.82562	.32197	-.58331	-.01729	-.14277	1.29221	.40148	0	1	"year"
-.95197	-.48246	-.61113	-.46725	2.127	1.88511	-.60633	-1.25773	1.86203	1.92173	0	1	"decade"
1.09449	-.48246	-.05921	-.34799	.16767	-.71727	-.45321	.12331	-1.37983	-1.54858	0	1	"never"
-.07854	.48246	1.16365	1.37297	.32197	-.17779	-.01729	.41594	-.71126	-.84637	0	1	"year"
-.07854	.48246	1.16365	.73545	.00332	.14143	.76096	1.46191	-1.37983	-.52593	1	0	"never"
-.07854	.48246	.45468	.41667	-.15487	-.01928	.76096	.58489	-.21712	-.52593	0	0	"never"
-.07854	.48246	1.16365	1.72012	-.43999	-1.27553	1.45039	-.89891	-1.37983	-1.54858	0	0	"never"
-.95197	.48246	.45468	-.58016	.47617	.88309	1.61108	.58489	-.21712	.40148	0	1	"year"
-.95197	-.48246	-.61113	-.79151	1.11406	-.01928	1.2861	2.04506	.88113	.40148	1	0	"decade"
-.07854	.48246	.45468	.82562	-.80615	-.58331	-.45321	-.27607	-.71126	-.52593	1	0	"never"
-.07854	.48246	1.16365	1.02119	.96248	-.97631	-.60633	-.14277	-1.37983	-1.18084	0	1	"decade"
-.07854	.48246	.45468	.62967	.16767	.14143	1.2861	.41594	-.71126	-1.18084	0	0	"never"
-.07854	.48246	.45468	.91093	.00332	.88309	.94156	-.52745	-1.37983	.07987	0	1	"decade"
-.07854	.48246	.45468	.41667	.00332	-1.11902	.13136	.58489	-1.37983	-.84637	1	0	"never"
-.95197	.48246	.45468	-2.42317	.16767	-1.82919	2.75696	-.89891	-2.55524	-.84637	0	0	"never"
-.07854	.48246	1.98437	1.60383	1.2861	.58331	.28783	-.78155	.52975	-1.18084	0	1	"year"
-.07854	.48246	.45468	.22393	-.57545	-1.55521	.43852	-1.38502	-1.37983	-.84637	0	1	"never"
-.07854	.48246	1.16365	-.79151	.80523	1.24033	1.2861	.41594	.19268	1.2247	0	1	"never"
-.07854	-.48246	1.16365	1.37297	-1.23177	-.58331	.43852	-1.25773	.88113	.7654	1	0	"never"
-.07854	.48246	1.98437	-2.21844	-.94779	-.71727	.13136	-.52745	-.71126	.7654	0	0	"decade"
-.07854	.48246	.45468	-.58016	-.43999	.58331	1.45039	1.30612	-.71126	-1.18084	0	0	"never"
-.07854	.48246	.45468	.41667	-.30033	1.43533	-.30172	1.46191	-.21712	.40148	0	1	"never"
-.07854	.48246	1.16365	1.02119	.80523	1.24033	-.01729	.25953	-1.37983	.07987	1	0	"decade"
-.07854	.48246	.45468	1.02119	-.69509	-.31776	-.76096	.7583	-.71126	-.84637	1	0	"never"
-.07854	.48246	1.98437	-.34799	2.32338	1.43533	.59042	.58489	-.21712	.07987	0	1	"never"
-.95197	-.48246	-1.7379	1.8399	-1.37639	-.17779	-1.772	-1.64101	.88113	.7654	0	1	"year"
-.95197	-.48246	-.61113	-1.1943	-1.09207	-.84732	.28783	.25953	-1.37983	-.52593	0	1	"never"
-.95197	.48246	.45468	.91093	-.69509	-.71727	.28783	-.00665	-.71126	-.52593	0	0	"never"
-.07854	.48246	1.16365	-.14882	-.30033	-1.27553	1.81866	-.27607	-1.37983	-1.18084	1	0	"never"
-.95197	-.48246	-.61113	-.34799	.80523	1.43533	.59042	-.00665	.19268	1.2247	0	1	"year"
-.07854	-.48246	-.61113	.82562	-.43999	.58331	-.76096	-.52745	.88113	1.2247	0	0	"never"
-.07854	-.48246	-.61113	-.14882	.47617	.7233	-.60633	.25953	-.21712	1.2247	0	1	"year"
1.09449	-.48246	-2.43591	-.05188	-.94779	-.01928	1.11406	-1.0145	.19268	1.2247	0	1	"year"
-.95197	-.48246	.45468	-.79151	1.74091	1.65653	.43852	-.27607	.19268	.40148	0	1	"year"
-.07854	-.48246	-.61113	.62967	-.57545	-.31776	-.45321	-1.13788	1.29221	.7654	0	1	"never"
-.07854	.48246	.45468	-.24649	.63779	1.24033	.76096	.58489	.19268	1.2247	0	1	"year"
.49788	-.48246	-.05921	.31287	.32197	-.17779	-.15487	-.00665	1.29221	.40148	1	0	"never"
-.95197	.48246	-.05921	.04257	.00332	-.17779	.28783	1.81175	.88113	.40148	0	0	"never"
-.95197	-.48246	-.61113	-.92104	1.74091	.58331	-1.34289	1.13407	.52975	1.2247	0	1	"year"
-.95197	.48246	-.61113	.73545	-.30033	-.71727	.43852	-.89891	-.21712	-.21575	0	1	"never"
-.95197	-.48246	-.61113	-.24649	1.45421	1.43533	-.60633	-.14277	.88113	1.2247	0	1	"never"
-.95197	.48246	-.61113	1.23461	1.11406	-.58331	-2.21844	-.65253	1.86203	.40148	0	1	"year"
1.09449	.48246	1.98437	-1.05308	-1.23177	-.71727	-.45321	.58489	-.71126	-1.54858	1	0	"decade"
-.07854	.48246	1.16365	.31287	-.94779	-.58331	2.75696	1.46191	-1.37983	-1.18084	0	0	"never"
-.07854	.48246	1.16365	.41667	-1.37639	-1.11902	.59042	.25953	-1.37983	-2.07848	0	0	"never"
1.82213	.48246	1.16365	-.79151	.00332	.14143	.28783	.7583	.52975	-.52593	0	1	"decade"
1.82213	.48246	-.05921	-.79151	-.57545	.29338	.28783	-1.13788	1.86203	.40148	0	1	"never"
-.95197	-.48246	-1.7379	1.23461	-.43999	.29338	.43852	-.14277	-.71126	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	-1.86962	1.11406	.7233	-.91699	1.13407	-.71126	.07987	0	1	"decade"
-.95197	-.48246	-.61113	-.67825	.63779	-.01928	-1.21213	-.78155	-.21712	.7654	0	1	"never"
.49788	.48246	1.16365	-.14882	.00332	-.84732	.76096	.41594	-1.37983	-1.18084	0	0	"never"
1.09449	.48246	1.16365	-1.1943	-.15487	.14143	1.45039	1.30612	-.71126	-1.18084	0	0	"never"
-.07854	.48246	1.16365	1.02119	-.94779	-.71727	1.2861	.93949	-1.37983	-1.54858	0	0	"never"
.49788	.48246	1.98437	-.46725	.96248	.7233	.94156	.58489	-.71126	-1.18084	1	0	"decade"
.49788	.48246	1.16365	-.67825	-.43999	-1.11902	1.81866	.93949	-.71126	-.84637	1	0	"never"
1.09449	.48246	1.16365	-1.43907	.16767	.29338	.94156	1.13407	-1.37983	-1.18084	1	0	"never"
-.07854	.48246	1.16365	-.67825	.96248	.29338	1.11406	2.04506	.19268	-.84637	0	0	"never"
-.07854	.48246	1.16365	.04257	.63779	-1.11902	-.60633	1.81175	-.21712	.07987	1	0	"never"
-.07854	.48246	.45468	-1.1943	1.45421	.58331	1.2861	1.63088	.52975	.7654	0	0	"never"
-.95197	.48246	1.16365	-.58016	.16767	-.84732	.59042	.7583	-.21712	-.21575	0	0	"never"
-.07854	.48246	1.16365	-1.05308	1.11406	.88309	-1.07533	1.46191	-.21712	-.52593	0	1	"year"
-.07854	.48246	1.98437	-1.05308	-.57545	-.01928	1.11406	1.81175	-1.37983	-.21575	0	1	"never"
-.95197	-.48246	-.61113	.41667	-.43999	2.15324	-1.92595	2.33337	1.29221	1.92173	0	1	"year"
-.95197	.48246	.45468	.31287	.16767	-1.55521	.43852	1.13407	-1.37983	-1.18084	0	0	"never"
-.07854	.48246	1.98437	-.46725	.00332	-.17779	.76096	.7583	-.71126	-.52593	0	0	"never"
-.95197	-.48246	-.05921	.73545	-.69509	1.43533	2.03972	-.40581	-.71126	1.92173	0	1	"year"
1.09449	.48246	1.16365	-2.05048	.63779	.14143	1.45039	1.63088	-.71126	-.84637	0	0	"never"
-.07854	.48246	1.98437	.52135	-1.09207	-.45174	1.81866	.41594	-1.37983	.40148	0	1	"never"
-.07854	.48246	.45468	-1.32828	-.57545	-.17779	.43852	1.13407	-.71126	-.52593	1	0	"never"
-.95197	.48246	.45468	-.92104	.80523	-.01928	1.11406	-.65253	-.21712	-.84637	0	0	"year"
.49788	.48246	1.98437	-2.05048	1.58487	.14143	.13136	.7583	.19268	-.84637	1	0	"decade"
1.82213	-.48246	1.16365	.13606	.63779	.88309	.28783	-.78155	-.71126	-1.18084	0	0	"never"
-.07854	-.48246	1.16365	.13606	.16767	-.45174	.43852	.12331	-.71126	.40148	0	1	"year"
-.95197	-.48246	-.61113	-1.1943	.80523	.88309	.94156	.41594	-.21712	.7654	0	0	"never"
-.07854	-.48246	1.16365	-2.75696	1.2861	-.58331	.76096	-.52745	.52975	.07987	0	0	"decade"
-.07854	.48246	-.61113	.73545	-.57545	-.31776	-.91699	-.14277	.88113	-.21575	0	1	"year"
-.95197	.48246	.45468	-.58016	.32197	.7233	-.15487	.58489	-1.37983	-.52593	0	1	"year"
1.82213	.48246	.45468	-1.86962	.80523	.88309	1.61108	.93949	-.21712	.07987	0	0	"decade"
-.07854	.48246	1.16365	-.14882	-.80615	-1.27553	1.2861	.12331	-1.37983	-.52593	0	1	"never"
-.95197	.48246	.45468	.31287	.00332	-.01928	.76096	-.27607	-1.37983	-1.18084	0	0	"never"
2.59171	-.48246	.45468	-1.86962	-.15487	-.58331	2.46262	.41594	-1.37983	-2.07848	0	1	"never"
1.82213	-.48246	1.16365	-.79151	-.30033	.29338	.28783	1.46191	-.21712	-.84637	1	0	"decade"
-.95197	-.48246	-.61113	-.14882	.47617	-.17779	-1.07533	.12331	-.71126	1.2247	0	1	"never"
-.07854	.48246	1.16365	-.24649	.32197	.88309	.43852	.12331	-.71126	.07987	0	1	"never"
1.09449	-.48246	-.61113	1.02119	-.69509	-.84732	-1.21213	.7583	1.86203	1.2247	1	0	"decade"
-.07854	.48246	-.61113	2.46262	-1.92173	-.58331	-2.35413	-2.30408	1.29221	1.2247	0	1	"year"
-.07854	-.48246	-.05921	-.34799	-.43999	-.17779	-.45321	.12331	-.71126	-.84637	0	1	"year"
-.95197	-.48246	-.61113	.41667	-.69509	-.01928	-.30172	-1.25773	-1.37983	.40148	0	1	"never"
-.95197	-.48246	-.61113	-.92104	1.45421	1.65653	-.01729	-.52745	1.86203	1.92173	0	1	"year"
.49788	.48246	-.05921	-.05188	-.57545	-2.09015	-.01729	-.27607	-.71126	-.84637	0	1	"never"
-.07854	.48246	-.61113	1.37297	.32197	.7233	.94156	.12331	-.71126	.07987	0	1	"decade"
1.09449	.48246	.45468	1.60383	-2.32338	.14143	-.01729	-2.04506	.88113	-2.07848	0	0	"decade"
1.09449	.48246	1.98437	-.92104	.00332	.14143	.13136	.7583	-.21712	-.21575	0	0	"never"
-.07854	.48246	.45468	-.24649	.47617	.7233	1.61108	-.14277	-.71126	.7654	0	1	"decade"
.49788	-.48246	-.05921	.52135	-1.09207	-.45174	.13136	-1.13788	.88113	-.84637	0	1	"decade"
-.07854	.48246	1.98437	-1.05308	1.45421	-.84732	.94156	.58489	-.71126	-.52593	0	0	"never"
-.95197	-.48246	-.61113	-1.1943	1.11406	1.24033	-1.6209	-.65253	.52975	1.2247	0	1	"never"
-.07854	.48246	.45468	-.05188	-.30033	-1.27553	-.01729	.7583	-.71126	-1.18084	0	0	"never"
-.95197	-.48246	.45468	.73545	.00332	-.17779	-1.07533	.58489	1.29221	-.52593	0	1	"year"
-.07854	.48246	-.61113	-.46725	-.43999	-.17779	-1.772	-1.25773	1.86203	1.92173	0	1	"decade"
